SMILES,MolecularWeight,LogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA
CN(C)CCNC(=O)c1ccc(cc1)c2n[nH]c3cc(Nc4ccccc4Cl)ccc23,433.166938068,4.918300000000004,7,4,3,73.05
COc1ccccc1Nc2ccc3c(n[nH]c3c2)c4ccccc4,315.137162164,4.9821000000000035,4,3,2,49.94
COc1ccccc1N2CCN(C[C@@H]3CO[C@](CN4CCCCC4=O)(O3)c5ccccc5)CC2,465.26275659999993,3.0981000000000014,7,6,0,54.480000000000004
COc1ccccc1N2CCN(C[C@H]3CO[C@](CN4CCCCC4=O)(O3)c5ccccc5)CC2,465.26275659999993,3.0981000000000014,7,6,0,54.480000000000004
Clc1ccc(cc1Cl)[C@@]23CNC[C@@H]2[C@H]3c4ccccc4,303.05815484,4.248000000000002,2,1,1,12.03
C1NC[C@@]2([C@H]1[C@H]2c3ccccc3)c4ccccc4,235.136099544,2.941200000000001,2,1,1,12.03
CC(C)(c1cc(c2cccc(c2)C(=O)Nc3ccncc3)c4ncccc4c1)S(=O)(=O)C,445.14601259599993,4.828800000000005,5,5,1,89.02000000000001
CC(C)(c1cc(c2cccc(c2)C(=O)Nc3c(Cl)cncc3Cl)c4ncccc4c1)S(=O)(=O)C,513.068067892,6.1356000000000055,5,5,1,89.02000000000001
NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCC4CCC(O)CC4)cc1,501.237604472,4.120240000000003,9,6,6,167.53
NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCC4CCCCC4)cc1,485.242689852,5.149440000000004,9,5,5,147.3
Nc1ccccc1NC(=O)c2ccc(COc3ccc4ncnc(Nc5cccc(c5)C#C)c4c3)cc2,485.1851749760001,5.768200000000004,7,6,3,102.16
Nc1ccccc1NC(=O)c2ccc(COc3ccc4ncnc(Nc5cccc(Br)c5)c4c3)cc2,539.0956870440001,6.549400000000004,7,6,3,102.16
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7nc8ccccc8cc7C[C@@]36O,426.19434269199996,3.639500000000003,2,5,2,65.82000000000001
Oc1ccc2C[C@@H]3[C@@H]4Cc5cc6ccccc6nc5[C@@H]7Oc1c2[C@]47CCN3CC8CC8,410.199428072,4.524600000000004,2,4,1,45.59000000000001
COc1cc2CCN(C(=O)Cc3cccc(c3)[N+](=O)[O-])c2cc1N4C[C@@H](C)N(C)[C@@H](C)C4,438.22670544000005,3.264000000000002,5,6,0,79.15999999999998
COc1cc2CCN(C(=O)Cc3cccc(c3)[N+](=O)[O-])c2cc1N4CCN(C)CC4,410.19540531200005,2.487000000000001,5,6,0,79.15999999999998
C[C@H]1N2C(=NNC1=O)COc3cc(C)c(NC4CNC4)cc23,301.15387484800004,0.4093199999999995,2,6,3,77.99000000000001
C[C@H]1N2C(=NNC1=O)COc3cc(c(NC4CNC4)cc23)C(F)(F)F,355.125609412,1.119699999999999,2,6,3,77.99000000000001
O[C@H]1CCC2CN(CCc3ccccc3)C1CN2Cc4ccccc4,336.22016351599996,2.9388000000000014,5,3,1,26.71
O[C@@H]1CCC2CN(CCc3ccccc3)C1CN2Cc4ccccc4,336.22016351599996,2.9388000000000014,5,3,1,26.71
CC(=O)Nc1cc(Oc2ccc3c(c2)nc(Nc4cccc(c4)C(C)(C)C)n3C)ccn1,429.21647510400004,5.760100000000005,5,6,2,81.07000000000001
CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc4cccc(c4)C(C)(C)C)n3C)ccn1,429.21647510400004,5.161300000000003,5,6,2,81.07000000000001
C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccc(F)c(F)c5,387.12955192000004,4.7695000000000025,3,5,0,55.97
C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5cccc(c5)C#N,376.14364451200004,4.362980000000003,3,6,0,79.75999999999999
CCCCCCCC(=O)SCC\C=C\[C@@H]1CC(=O)NCc2cc(ccn2)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)N1,615.29129692,4.545800000000003,11,8,3,129.62
CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c3ccnc(CNC(=O)C[C@H](NC1=O)\C=C\CCS)c3,489.186831852,1.8552999999999997,4,7,4,112.54999999999998
CN1CCOc2cc(O)ccc2Cc3ccccc3CC1,283.15722891200005,2.8497000000000012,0,3,1,32.7
COc1ccc2Cc3ccccc3CCN(C)CCOc2c1,297.17287897600005,3.152700000000001,1,3,0,21.700000000000003
CCCCCc1cc(O)cc(OCCCCCCCCCCC(=O)NCc2ccc(OC)c(O)c2)c1,499.32977353999996,7.045200000000008,19,5,3,88.02000000000001
CCCCCCc1c(O)cccc1OCCCCCCCCCCC(=O)NCc2ccc(OC)c(O)c2,513.345423604,7.435300000000008,20,5,3,88.02000000000001
CNc1nc2cc3c(C[C@@H]4[C@@H]5CCCC[C@]35CCN4CC6CCC6)cc2s1,381.22386899200006,5.196500000000006,3,4,1,28.160000000000004
CCNc1nc2cc3c(C[C@@H]4[C@@H]5CCCC[C@]35CCN4CC6CCC6)cc2s1,395.23951905600006,5.586600000000006,4,4,1,28.160000000000004
C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CCS[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)C(=O)N[C@@H](Cc4ccc(O)c(I)c4)C(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O,1424.3624166239997,-2.3221999999999956,23,21,18,462.7499999999999
C[C@@H](O)[C@H](NC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@H](Cc2ccccc2)NC(=O)CCS[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]3O)C(=O)N[C@@H](Cc4ccc(O)c(I)c4)C(=O)N[C@H](Cc5c[nH]c6ccccc56)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)C(=O)O,1424.3624166239997,-2.3221999999999956,23,21,18,462.7499999999999
Ic1ccc(NC(=O)Oc2ccc3C[C@@H]4[C@@H]5CCCC[C@]5(CCN4CC6CC6)c3c2)cc1,542.143026232,6.370500000000007,4,3,1,41.57
O=C(Nc1ccccc1)Oc2ccc3CC4C5CCCCC5(CCN4CC6CC6)c3c2,416.24637826400004,5.765900000000006,4,3,1,41.57
Oc1ccc(CN(CCC2CCN(Cc3ccccc3)CC2)CC#C)c4cccnc14,413.246712612,4.677900000000005,8,4,1,39.6
Oc1ccc(CN(CC#C)C(CC2CCN(Cc3ccccc3)CC2)C#N)c4cccnc14,438.24196158,4.570080000000004,8,5,1,63.39
NS(=O)(=O)c1c(F)c(F)c(SCc2ccccc2)c(F)c1F,351.001083408,3.1827000000000014,4,3,1,60.160000000000004
Cc1cc(C)c(CSc2c(F)c(F)c(c(F)c2F)S(=O)(=O)N)c(C)c1,393.04803360000005,4.107960000000002,4,3,1,60.16
COC1CCN(CC1)S(=O)(=O)c2ccc(cc2)c3ccc(CCN4CCC[C@H]4C)cc3,442.229013948,4.1799000000000035,7,4,0,49.85
C[C@@H]1CCCN1CCc2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCCCC4,412.21844926399996,4.555000000000004,6,3,0,40.620000000000005
Oc1ccc2C[C@@]34CN(CC5(O)CC5)CC[C@@]3(Cc6nc7ccccc7cc6C4)c2c1,412.215078136,3.7501000000000033,2,4,2,56.59
Oc1ccc2C[C@@]34CN(CC5CC5)CC[C@@]3(Cc6nc7ccccc7cc6C4)c2c1,396.22016351599996,4.635200000000005,2,3,1,36.36
SCCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)NC2CCCC2,369.20861285200004,1.6888999999999992,9,4,4,87.30000000000001
ONC(=O)CCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)NC2CCCC2,396.237270124,0.654600000000001,10,5,5,136.63
ONC(=O)c1ccc(CN2[C@@H](Cc3cccs3)C(=O)Nc4ccccc24)cc1,393.11471246800005,3.437100000000001,5,5,3,81.67
ONC(=O)c1ccc(CN2[C@H](Cc3cccs3)C(=O)Nc4ccccc24)cc1,393.11471246800005,3.437100000000001,5,5,3,81.67
Cc1ccc(nc1)N2CCN(CCCCc3ccc(F)cc3)CC2,327.211076052,3.674020000000003,6,3,0,19.370000000000005
Fc1ccc(CCCCN2CCN(CC2)c3ccccn3)cc1,313.195425988,3.3656000000000024,6,3,0,19.37
COc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NCC#Cc7ccc(Cl)cc7,502.20232053200004,4.1308000000000025,5,5,1,50.800000000000004
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)C(=O)CC[C@@]36NCC#Cc7ccc(Cl)cc7,488.18667046800005,3.8278000000000034,4,5,2,61.800000000000004
O=C(N[C@H]1CN2CCC1CC2)C(c3cccs3)c4cccs4,332.10170526,3.1519000000000013,4,4,1,32.34
OC(C(=O)N[C@H]1CN2CCC1CC2)(c3cccs3)c4cccs4,348.09661988000005,2.2559000000000005,4,5,2,52.57
OC1=C(C(C2=C(O)Oc3ccccc3C2=O)c4ccc(O)cc4)C(=O)c5ccccc5O1,428.0896028519999,4.1964000000000015,3,7,3,121.11
CN(C)c1ccc(cc1)C(C2=C(O)Oc3ccccc3C2=O)C4=C(O)Oc5ccccc5C4=O,455.13688739199995,4.556800000000004,4,7,2,104.12
COc1ccc(Cl)cc1N2CCN(CCN3C(=Nc4c([nH]c5ccccc45)C3=O)C)CC2,451.17750275199995,3.670420000000002,5,6,1,66.39
CC1=Nc2c([nH]c3ccccc23)C(=O)N1CCN4CCN(CC4)c5ccc(Cl)c(Cl)c5,455.127965716,4.315220000000004,4,5,1,57.160000000000004
Cc1cc(N)nc(CO[C@H]2CN[C@@H](COCCOCc3cccc(F)c3)C2)c1,389.211469976,2.591820000000001,10,6,2,78.63000000000001
Cc1cc(N)nc(CO[C@H]2CN[C@H](COCCOCc3cccc(F)c3)C2)c1,389.211469976,2.591820000000001,10,6,2,78.63000000000001
CN(CCc1ccccn1)C(=O)c2cn3c(c(CN)c(C)nc3n2)c4ccc(Cl)cc4Cl,468.12321468400006,4.179920000000003,6,6,1,89.41
Cc1nc2nc(cn2c(c1CN)c3ccc(Cl)cc3Cl)C(=O)NCCc4ccccn4,454.10756462,3.837720000000002,6,6,2,98.2
COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCOCCOCCOCCF)nn3)cc2)[C@H](C(C)C)C(=O)NO,843.373586136,2.6723000000000035,34,16,2,200.49
COc1ccc(cc1)S(=O)(=O)N(Cc2ccc(OCCOCCOCCOCCOCc3cn(CCF)nn3)cc2)[C@H](C(C)C)C(=O)NO,711.294941892,2.6225000000000005,25,13,2,172.8
O\N=C\1/Cc2cc(Br)c(Oc3cc(C\C(=N/O)\C(=O)NCCc4cc(Br)c(Oc5cc(CCNC1=O)ccc5O)c(Br)c4)cc(Br)c3O)c(Br)c2,1013.7745743240001,8.271500000000001,0,10,6,182.3
O\N=C\1/Cc2cc(Br)c(Oc3cc(C\C(=N/O)\C(=O)NCCc4cc(Br)c(Oc5cc(CCNC1=O)cc(Br)c5O)c(Br)c4)cc(Br)c3O)c(Br)c2,1091.6850863920001,9.033999999999995,0,10,6,182.3
C[C@@H](Oc1nc(Nc2ccc(cc2)S(=O)(=O)C3CC3)ncc1C(F)(F)F)C(C)(C)O,445.128311844,3.7133000000000034,7,7,2,101.41
C[C@@H](O)[C@@H](C)Oc1nc(Nc2ccc(cc2)S(=O)(=O)C3CC3)ncc1C(F)(F)F,431.11266178,3.3232000000000017,7,7,2,101.41000000000001
CCc1c(cnn1c2ccc(cc2)C#N)C(=O)N3CCc4cc5ccnc(N6CCN7CCC[C@H]7C6)c5cc34,517.2590086120001,4.341880000000004,4,7,0,81.28999999999999
CCc1c(cnn1c2ccc(cc2)C#N)C(=O)N3CCc4cc5ccnc(N6CCN7CCC[C@@H]7C6)c5cc34,517.2590086120001,4.341880000000004,4,7,0,81.28999999999999
NC1CCCC(C1)N(C\C(=C\c2ccccc2)\Cl)C(=O)CCCc3c[nH]c4ccccc34,449.223390324,5.869000000000006,8,2,2,62.12
N[C@@H]1CC[C@H](CC1)N(C\C(=C\c2ccccc2)\Cl)C(=O)CCCc3c[nH]c4ccccc34,449.223390324,5.869000000000006,8,2,2,62.12
Cc1cc(SCc2ccc(OCc3ccc(cc3)C(F)(F)F)cc2)c4OCCCc4c1OCC(=O)O,518.1374795599999,6.673520000000005,9,5,1,64.99000000000001
OC(=O)COc1ccc(SCc2ccc(OCc3ccc(cc3)C(F)(F)F)cc2)c4OCCCc14,504.12182949600003,6.365100000000004,9,5,1,64.99000000000001
Oc1nc2ccccc2n1C3CCN(Cc4cc5OCOc5cc4Cl)CC3,385.11931918,3.9611000000000027,3,6,1,59.750000000000014
Cc1ccc2nc(O)n(C3CCN(Cc4cc5OCOc5cc4Cl)CC3)c2c1,399.134969244,4.2695200000000035,3,6,1,59.750000000000014
NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)N)cc1,389.148789468,2.9382400000000004,7,5,5,161.29000000000002
NC(=N)c1ccc(Oc2cc(N)cc(Oc3ccc(cc3)C(=N)N)c2)cc1,361.15387484800004,3.421540000000001,6,5,5,144.22000000000003
C[C@@H](NC(=O)c1c[nH]c2ncc(Oc3ccc4CC[C@@H](NC(=O)C)c4c3)nc12)C(=O)N5CC(C5)C#N,487.19680228000004,1.9738799999999996,6,7,3,153.10000000000002
CC(=O)N[C@@H]1CCc2ccc(Oc3cnc4[nH]cc(C(=O)N[C@@H](C(=O)N5CC(C5)C#N)C(C)(C)C)c4n3)cc12,529.2437524720001,3.0000800000000005,6,7,3,153.09999999999997
COc1ccc(cc1)c2nccnc2N3CCN(CC3)S(=O)(=O)c4cccc(c4)c5cnc(N)nc5,503.17395866000004,2.7023,6,9,1,127.43
CC(C)c1ccc(cc1)c2nccnc2N3CCN(CC3)S(=O)(=O)c4cccc(c4)c5cnc(N)nc5,515.210344168,3.8171000000000017,6,8,1,118.2
NC(=O)Nc1cc2c(n[nH]c2cn1)c3cccc(n3)N4CCNCC4,338.160357196,0.9200999999999997,3,6,4,124.85000000000001
NC(=O)Cc1cc2c(n[nH]c2cn1)c3cccc(n3)N4CCNCC4,337.16510822800007,0.45729999999999943,4,6,3,112.82000000000001
N=C(Nc1ccc(CCNCc2cccc(NC(=N)c3cccs3)c2)cc1)c4cccs4,459.15513780000003,6.016840000000004,9,5,5,83.79
CCN(CCc1ccc(NC(=N)c2cccs2)cc1)Cc3cccc(NC(=N)c4cccs4)c3,487.18643792800003,6.749140000000005,10,5,4,75.0
ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1ccc2cc3ccccc3cc2c1,580.065630884,6.248700000000002,8,3,3,78.43
ONC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)Nc1cccc2cc3ccccc3cc12,580.065630884,6.248700000000002,8,3,3,78.43
CC(=O)N1CCN(Cc2ccc3cc([nH]c3c2)C(=O)c4cnn(c4N)c5ccc6[nH]c(C)nc6c5)CC1,496.2335221360001,3.015620000000001,5,7,3,128.93
Cc1nc2cc(ccc2[nH]1)n3ncc(C(=O)c4cc5ccc(CN6CCNCC6)cc5[nH]4)c3N,454.2229574520001,2.756719999999999,5,7,4,120.64999999999999
CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccsc3)CC2)c4cccc(O)c4,477.24499835999995,5.780900000000007,9,5,1,47.02000000000001
CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CCc3ccsc3)CC2)c4cccc(OC)c4,491.26064842399995,6.083900000000007,10,5,0,36.02000000000001
OC(=O)Cn1ccc2ccc(OCCCOc3ccc(cc3)C(=O)c4ccc(F)cc4)cc12,447.14820102399995,4.943900000000005,10,5,1,77.75999999999999
CCCc1cc(ccc1OCCCOc2ccc3ccn(CC(=O)O)c3c2)C(=O)c4ccc(F)cc4,489.19515121599994,5.896400000000005,12,5,1,77.75999999999999
Fc1ccc(cc1)C(=O)C2CCN(CCN3C(=O)Sc4cc(CCCCN5CCN(CC5)c6cccc(c6)C(F)(F)F)ccc34)CC2,668.2808104000001,6.960700000000008,11,7,0,48.790000000000006
COc1ccccc1N2CCN(CCCCc3ccc4N(CCN5CCC(CC5)C(=O)c6ccc(F)cc6)C(=O)Sc4c3)CC2,630.303990456,5.950500000000007,12,8,0,58.02
CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(F)c(Cl)c4)c3)ncnc2c1,552.2051947200001,5.893000000000005,12,7,4,111.64000000000001
CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(c4)C(F)(F)F)c3)ncnc2c1,602.20200116,6.772700000000006,12,7,4,111.64000000000001
CNCc1cc(ccc1Oc2ccc(SC)cc2)C#CCCN3CCSCC3,412.164305516,4.710600000000005,7,5,1,24.5
CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C#CCCN3CCSCC3,434.098639748,5.295500000000005,6,4,1,24.5
CN1C(=O)N(C)c2nc3n(CCCCCN4CCN(CC4)c5ccc(Cl)cc5)c(cn3c2C1=O)c6ccccc6,559.246251008,3.9993000000000034,8,9,0,72.71000000000001
CN1C(=O)N(C)c2nc3n(CCCCCN4CCN(CC4)c5ccccc5O)c(cn3c2C1=O)c6ccccc6,541.28013798,3.0515000000000008,8,10,1,92.94
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N,964.4186822480001,1.1685000000000103,29,12,10,301.23999999999995
CSCC[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N,980.4135968680001,0.8741000000000096,29,13,11,321.46999999999997
CC1(C)O[C@@H]2CO[C@@]3(CNS(=O)(=O)N)OC(C)(C)O[C@H]3[C@@H]2O1,338.11477204399995,-0.8223999999999974,3,7,2,118.34
CC1(C)O[C@@H]2CO[C@@]3(COS(=O)(=O)N)OC(C)(C)O[C@H]3[C@@H]2O1,339.098787632,-0.3953999999999982,3,8,1,115.54000000000002
O=C1NC(=NC2=C1C3CCCN3C(=S)N2c4ccccc4)CN5CCOCC5,397.157245976,2.1756,3,5,1,64.7
CC(N1CCOCC1)C2=NC3=C(C4CCCN4C(=S)N3c5ccccc5)C(=O)N2,411.17289604,2.736600000000001,3,5,1,64.7
COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@](C)(C3CCC(O)CC3)C(=O)O,433.1559085839999,3.0349000000000013,7,5,3,112.93000000000002
COc1ccc(cc1)c2ccc(cc2)S(=O)(=O)N[C@H](C3CCC(O)CC3)C(=O)O,419.1402585199999,2.6448,7,5,3,112.93000000000002
Cc1ncsc1c2nc3ccccc3n2CC4=CC(=O)Nc5c(F)cccc45,390.09506032,4.4971200000000024,3,5,1,63.57
Cc1ncsc1c2nc3ccccc3n2CC4=CC(=O)Nc5c(F)c(F)ccc45,408.085638508,4.6362200000000025,3,5,1,63.57
CC(C)c1nn2ccccc2c1C3=NNC(=O)C[C@H]3C,270.148061196,2.3178,2,4,1,58.76
CC(C)c1nn2ccccc2c1C3=NNC(=O)CC3C,270.148061196,2.3178,2,4,1,58.76
CN(Cc1ccccc1)Cc2ccc(COc3ccc4C=CC(=O)Oc4c3)cc2,385.16779359599997,5.004000000000005,7,4,0,42.68
OCC1=CC(=O)Oc2cc(OCc3ccc(CNCc4ccccc4)cc3)ccc12,401.162708216,4.154100000000002,8,5,2,71.7
Oc1cc(NC(=O)c2ccc3[nH]ncc3c2)ccc1Cl,287.04615424,3.174200000000001,2,3,3,78.01
COc1cc(NC(=O)c2ccc3[nH]ncc3c2)ccc1Cl,301.061804304,3.4772000000000016,3,3,2,67.00999999999999
CN1CCN(CC1)c2ncnc3c2nc(c4ccc(Cl)cc4Cl)n3c5ccc(Cl)cc5,472.07367764800006,5.194500000000004,3,6,0,50.080000000000005
CN1CCN(CC1)c2ncnc3c2nc(c4ccccc4Cl)n3c5ccc(Cl)cc5,438.11265,4.541100000000004,3,6,0,50.080000000000005
Fc1ccc2c(noc2c1)C3CCN(CCCOc4ccc(Cc5oc6ccccc6n5)cc4)CC3,485.211469976,6.347400000000007,8,6,0,64.53
CC(c1ccc(OCCCN2CCC(CC2)c3noc4cc(F)ccc34)cc1)c5oc6ccccc6n5,499.22712004,6.908400000000007,8,6,0,64.53
CCCN(CCCCNC(=O)c1cnn2ccccc12)[C@H]3CCC(=CC3)C#C,378.24196158,3.6684000000000028,9,4,1,49.64
CCCN(CCCCNC(=O)c1cnn2ccccc12)[C@@H]3CCC(=CC3)C#C,378.24196158,3.6684000000000028,9,4,1,49.64
Fc1ccc(cc1)C(O[C@H]2CC3C[C@@H](C(C2)N3)C(=O)Oc4ccccc4)c5ccc(F)cc5,449.1802501,5.185500000000005,6,4,1,47.56
CN1C2C[C@@H](CC1[C@H](C2)C(=O)Oc3ccccc3)OC(c4ccc(F)cc4)c5ccc(F)cc5,463.195900164,5.527700000000006,6,4,0,38.77
CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN(CCC)[C@@H]3CCc4c(O)cccc4C3)nn1,591.378455048,5.583500000000007,18,8,2,101.74000000000001
CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN(CCC)[C@H]3CCc4c(O)cccc4C3)nn1,591.378455048,5.583500000000007,18,8,2,101.74000000000001
Nc1nc(N)c2cc(NCc3cccc4ccccc34)cnc2n1,316.14364451200004,2.9545000000000012,3,6,3,102.74
COc1ccc(CNc2cnc3nc(N)nc(N)c3c2)c4ccccc14,346.15420919599995,2.9631000000000007,4,7,3,111.97
O=C1\C(=C\c2ccccn2)\CNC/C/1=C\c3ccccn3,277.1215121,2.1159,2,4,1,54.88
CN1C\C(=C/c2ccccn2)\C(=O)\C(=C\c3ccccn3)\C1,291.137162164,2.458100000000001,2,4,0,46.09
CC(C)NC(=O)[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3cc(F)cc(F)c3)\Nc4ccc(CN5CCC(CC5)C(C)(C)O)cc24,595.333396676,5.227500000000005,7,5,3,102.72
CC(C)NC(=O)[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3ccc(F)cc3)\Nc4ccc(CN5CCC(CC5)C(C)(C)O)cc24,577.342818488,5.088400000000005,7,5,3,102.72
COc1cc(O)c2C(=O)O[C@@H](C)C[C@@H](Cl)CC(=O)CCCCCc2c1,368.13905158,4.019300000000003,1,5,1,72.83000000000001
COc1cc(O)c2C(=O)O[C@@H](C)C[C@@H](Br)CC(=O)CCCCCc2c1,412.08853600000003,4.175400000000003,1,5,1,72.83000000000001
CN1CC[C@@]2(C[C@H]1\C(=C/c3ccccc3)\C(=O)C2)c4cccc(O)c4,333.172878976,3.7806000000000033,2,3,1,40.540000000000006
CN1CC[C@]2(C[C@@H]1\C(=C/c3ccccc3)\C(=O)C2)c4cccc(O)c4,333.172878976,3.7806000000000033,2,3,1,40.540000000000006
C(C[C@]1(CCOC2(CCCC2)C1)c3ccccn3)NCc4cccs4,356.192234516,4.684000000000005,6,4,1,34.15
COc1ccsc1CNCC[C@]2(CCOC3(CCCC3)C2)c4ccccn4,386.2027992,4.692600000000004,7,5,1,43.379999999999995
NC(=O)c1nonc1COc2ccc(cc2)S(=O)(=O)N,298.03719042,-0.6051000000000006,5,7,2,151.4
NS(=O)(=O)c1ccc(OCc2nonc2C#N)cc1,280.026625736,0.16767999999999983,4,7,1,132.1
COc1ccc(NC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c5nc(nn25)c6occc6)cc1,508.19713662800007,5.019400000000004,8,9,2,124.39999999999999
Clc1cccc(NC(=O)Nc2nc3nn(CCCc4ccccc4)cc3c5nc(nn25)c6occc6)c1,512.147599592,5.664200000000004,7,8,2,115.17
N#Cc1cccc(c1)c2nc(Nc3cnccn3)sc2n4ccnc4,345.07966435200007,3.4010800000000003,4,8,1,92.31000000000002
Cc1nccn1c2sc(Nc3cnccn3)nc2c4cccc(c4)C#N,359.095314416,3.709500000000002,4,8,1,92.31
O=S(=O)(N[C@@H]1CC[C@H](CC1)N2CCC(CC2)c3ccccc3OC4CC4)c5ccc6OCOc6c5,498.21884318799994,4.425600000000004,7,6,1,77.10000000000001
O=S(=O)(N[C@@H]1CC[C@@H](CC1)N2CCC(CC2)c3ccccc3OC4CC4)c5ccc6OCOc6c5,498.21884318799994,4.425600000000004,7,6,1,77.10000000000001
CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(cc3)S(=O)(=O)N)nn2)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C,583.158427748,-0.9780999999999944,10,14,2,217.32999999999996
CO[C@H]1O[C@H](Cn2cc(CNC(=O)c3ccc(cc3)S(=O)(=O)N)nn2)[C@@H](O)[C@H](O)[C@H]1O,457.126733696,-2.690499999999996,7,11,5,199.11999999999998
CCC(Cc1ccc(O)c2ccccc12)NS(=O)(=O)c3c(C)cc(C)cc3C,397.171164724,4.770260000000004,6,3,2,66.4
CCC(Cc1cccc2ccccc12)NS(=O)(=O)c3c(C)cc(C)cc3C,381.176250104,5.064660000000004,6,2,1,46.17
Nc1nc(N2CCNCC2)c3ccc(cc3n1)c4occc4,295.143310164,1.8815999999999997,2,6,2,80.21
CN1CCN(CC1)c2nc(N)nc3cc(ccc23)c4occc4,309.158960228,2.2237999999999998,2,6,1,71.42
CC1=CC(=O)Oc2cc(OCCCN3CCN(CC3)c4ncccn4)ccc12,380.184840628,2.48252,6,7,0,71.7
COC1=CC(=O)Oc2cc(OCCCN3CCN(CC3)c4ncccn4)ccc12,396.17975524800005,2.1826999999999996,7,8,0,80.93
COc1ccc(cc1)c2nnn(CCCOc3ccc(cc3)S(=O)(=O)C4(CCOCC4)C(=O)NO)n2,517.1631192039999,1.6461,10,11,2,154.76
ONC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(OCCCn3nnc(n3)c4ccc(OC(F)(F)F)cc4)cc2,571.1348537680001,2.5361000000000002,10,11,2,154.75999999999996
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc5ccccc5)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc6ccccc6)NC1=O)C(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)COCCOCCNC(=O)CN7CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC7,1852.8276620999986,-4.843729999999961,38,27,22,644.8900000000001
